name,brewery,style,release_date,rating,ibu,hops,malts,additives,alcohol,og,personal_rating
Chameleon,Rewort Brewery,IPA - Sour,2022-01-18,3.889,33.0,,,"Vanilla,Passion fruit",6.9,,4
Pilsner,1516 Pub & Brewery,Pilsner - Other,2013-07-25,3.612,28.0,,,,4.8,,4
Zavieja: Citra & Mosaic,Malanka,IPA - Imperial / Double New England / Hazy,2022-02-04,4.458,,"Citra,Mosaic","Pilsner,Wheat,Flaked Oats",,6.8,18.5,4
Mičelada: Apieĺsin & Habanera,Malanka,Sour - Other Gose,2022-02-18,4.494,,,Pilsner,"Orange,Tomato,Black Pepper,Red Pepper,Garlic,Salt",4.0,12.0,5
Hot Wax,Zagovor Brewery,IPA - Imperial / Double New England / Hazy,2019-01-07,4.113,40.0,"Citra,Galaxy",,,6.8,19.0,4
Борщ,WA Brewery,Sour - Other Gose,2023-06-13,,9.0,,,,6.1,16.0,4
Yeti,Great Divide Brewing Company,Stout - Imperial / Double,2010-08-21,3.899,75.0,,,,6.8,,4
Kvietinis,Vilkmerges Alus,Wheat Beer - Witbier / Blanche,2012-11-01,3.305,15.0,,,,5.0,,4
Single Hop Player: Talus,Midnight Project,IPA - American,2022-02-11,3.931,50.0,Talus,,,6.8,,4
Rager: Sabro,Valaduta,IPA - Imperial / Double,2022-02-16,4.332,70.0,Sabro,,,6.8,,4
Dissonance,13 Litar,Porter - American,2022-02-17,3.707,20.0,"Centennial,Willamette","Pilsner,Munich,Caramel,Roasted Barley",,6.8,16.0,4
Barley Winegradoff,Midnight Project,Barleywine - English,2022-02-18,4.06,50.0,,,,6.8,,4
What Is Loral?..,13 Litar,IPA - Imperial / Double,2022-02-08,4.138,65.0,Loral,"Pilsner,Wheat",,6.8,19.0,4
Breakfast Algorithm,Zagovor Brewery,Stout - Imperial / Double Pastry,2022-02-11,4.104,,,,Lactose,6.8,35.0,4
Fluffy Smoosh: Guava & Blueberry,Black Cat Brewery,Sour - Fruited,2020-05-05,4.177,,,,"Guava,Blueberry,Lactose",5.0,,4
Don’t Look Up,Midnight Project,Stout - Imperial / Double Pastry,2022-02-11,4.195,40.0,,,,6.8,,4
My Chemistry: Passionfruit,Mad Frog Brewery,Sour - Fruited,2022-02-10,4.167,,"Kohatu,Rakau,Nectaron",,"Peach,Mango,Passion fruit,Orange,Pineapple",4.2,,4
Mimic Chest,Selfmade Brewery,Stout - Milk / Sweet,2021-12-21,3.937,22.0,,,"Vanilla,Tonka Beans",6.8,,4
Шард,Прамень,Brown Ale - English,2022-02-07,3.603,15.0,,,,6.2,,4
Abšar: Citra & Mosaic,Malanka,IPA - White / Wheat,2022-02-11,4.397,,"Citra,Mosaic","Pilsner,Wheat,Flaked Wheat",,6.8,17.5,4
Great Smog,Zavod,Smoked Beer,2021-12-08,3.838,,,,,4.2,,4
Nebula,"Plague Brew,Saliwa Brew",IPA - Imperial / Double New England / Hazy,2023-11-29,4.225,,,,,6.8,,4
Мжаве комбосто (მჟავე კომბოსტო),Hophead Brewery,Sour - Other Gose,2021-10-19,4.146,5.0,,,"Cabbage,Beetroot,Red Pepper,Celery,Garlic,Black Pepper,Himalayan Salt",6.0,,4
Two Tickets In the First Row,4BREWERS,Stout - Imperial / Double Pastry,2021-12-20,3.874,,,,,6.8,,4
Vortex of Creation,Мантра,Stout - Russian Imperial,2022-01-13,3.886,40.0,,,,6.8,,4
Shoot Out,Jungle Brewery,IPA - Imperial / Double,2022-02-07,4.207,100.0,"Simcoe,Amarillo,El Dorado,Galaxy",,,6.8,18.7,4
Kogge,"Velka Morava,Selfmade Brewery",Porter - Baltic,2021-12-21,3.879,,,,,6.8,,4
Antares'22,Velka Morava,Stout - Russian Imperial,2021-12-13,3.946,,,,,6.8,,4
Arcade IPA,Bierstaat,IPA - Session,2022-02-07,3.715,30.0,"Mosaic,Medusa",,,6.4,,4
Whisky Barrel Aged Suburban Poison,"Jungle Brewery,Blood Brothers Brewery,Verden Brewery",Belgian Strong Dark Ale,2022-02-05,4.32,30.0,,,,6.8,,4
Basement Vibes,Red Rocket Brewery,Stout - Imperial / Double Oatmeal,2021-12-23,4.022,,,,,6.8,,4
Grillz,Coup,IPA - Brut,2021-12-20,3.741,15.0,,,,6.7,,4
M81,Taler,IPA - Imperial / Double,2022-01-20,3.54,70.0,Galaxy,,,6.9,,4
Chocolate & Orange Stout,Salden’s Brewery,Stout - Imperial / Double Milk,2021-09-09,3.901,,,,,6.0,,4
Смага Пражская,Hops Brewery,Pilsner - Czech / Bohemian,2022-01-31,3.606,30.0,Saaz,,,4.8,12.0,4
Hefeweizen / Pale Wheat,Feldschlößchen Dresden,Wheat Beer - Hefeweizen,2014-07-08,3.177,,,,,5.0,,3
Disco 80s,Bierstaat,Lager - American Amber / Red,2022-01-24,3.537,17.0,"Citra,Mandarina Bavaria",,,6.5,,4
Happinezz,Rewort Brewery,IPA - Imperial / Double,2021-11-23,3.911,33.0,"Citra,Mosaic",,,6.8,18.7,4
Tonka Overdose,"Midnight Project,Spin Bar",Stout - Imperial / Double Pastry,2021-11-26,4.31,40.0,,,Tonka Beans,6.8,,4
Coco Loco,Munich Brew Mafia,Stout - Imperial / Double,2023-03-17,3.627,50.0,,,,6.8,,4
Medusa White IPA,Balance Brewery,IPA - White / Wheat,2022-01-25,3.595,45.0,"Columbus,Chinook,Medusa",,,6.5,,4
Mlosć: Citra,Malanka,Pale Ale - American,2022-01-21,4.224,50.0,Citra,Pilsner,,5.3,13.5,4
Saĺsa: Naga & Bonnet & Habanero,Malanka,Sour - Other Gose,2022-01-26,4.492,,,"Pilsner,Flaked Wheat","Salt,Black Pepper,Tomato,Red Pepper,Garlic",4.0,12.0,4
Black Soul,13 Litar,Stout - American,2022-01-17,4.091,30.0,"Simcoe,Willamette","Pilsner,Pale Ale,Crystal,Roasted Barley,Special B",,6.8,19.0,4
Trasca: Enigma,Malanka,IPA - Triple,2022-01-18,4.132,90.0,Enigma,Pilsner,,6.8,22.0,4
Pavaloka: HBC 472,Malanka,IPA - Triple New England / Hazy,2020-12-05,4.237,,HBC472,"Pilsner,Flaked Oats",,6.8,21.0,4
Eclipse,13 Litar,IPA - American,2022-01-26,3.794,55.0,"Simcoe,Sabro",Pilsner,,6.3,15.0,4
Cascade One Love,Jungle Brewery,IPA - Session,2022-01-25,4.073,40.0,Cascade,,,5.0,12.9,4
Эльдарада,Прамень,IPA - American,2021-05-31,3.78,43.0,El Dorado,,,6.4,,4
Amberland,13 Litar,Red Ale - American Amber / Red,2022-01-06,3.866,30.0,"Willamette,Hallertau Blanc","Pale Ale,Pilsner,Abbey,Biscuit",,6.7,16.5,4
Leader,Robim Good Brewery,Lager - Pale,2021-10-29,3.292,19.0,,,,5.5,14.0,3
Champ De Fleurs,Midnight Project,Farmhouse Ale - Saison,2022-01-21,3.807,35.0,,,"Chamomile,Cornflower",6.8,,4
Fleg,Red Button Brewery,Porter - Other,2021-12-03,3.742,15.0,,,,6.5,,4
Tex Mex,Hophead Brewery,Sour - Traditional Gose,2020-12-18,4.185,5.0,,,,6.0,,4
Šturmano Tamsus,Utenos Alus,Lager - Dark,2019-04-23,3.027,,,,,5.8,,3
Burg Premium Wheat Beer,Darguner Brauerei,Wheat Beer - Hefeweizen,2016-03-22,3.127,,,,,5.3,,3
Reaper & Prunes,Balance Brewery,Porter - Other,2022-01-09,3.67,30.0,,,"Plum,Red Pepper",5.7,,4
Tranquility,Bierbank,IPA - American,2022-01-18,4.074,40.0,"Amarillo,Citra,Mosaic",,,5.8,,4
APA,BARBARUS Brewery,Pale Ale - American,2020-02-24,3.709,40.0,,,,5.1,,3
Stoner,Zagovor Brewery,Stout - Milk / Sweet,2014-11-10,3.853,23.0,,,,6.0,,4
Fruited Things,"Rewort Brewery,Coma Brewery",Sour - Smoothie / Pastry,2021-11-10,4.204,10.0,,,"Peach,Tangerine",5.9,24.0,4
Zavieja: HBC 472 & Medusa,Malanka,IPA - Imperial / Double New England / Hazy,2022-01-12,4.111,,"HBC472,Medusa","Pilsner,Flaked Oats,Wheat",,6.8,18.5,4
Fondue Fountain,Red Button Brewery,Stout - Milk / Sweet,2019-01-11,3.898,30.0,,,,6.0,,4
Konrad Svatopavelské 16°,Konrad,Bock - Single / Traditional,2012-11-11,3.359,,,,,6.5,,4
Idyll,Robim Good Brewery,IPA - American,2021-12-23,3.669,40.0,"Columbus,Cascade,Citra",,,5.7,14.0,4
Wonder,Robim Good Brewery,Bock - Weizenbock,2021-12-13,3.61,16.0,,,,6.7,16.0,4
STOUT,One Brew,Stout - Other,2020-01-06,3.377,15.0,,,,6.0,,4
Lichamanka: Simcoe,Malanka,IPA - Imperial / Double,2020-03-13,4.289,90.0,Simcoe,"Pilsner,Flaked Oats",,6.8,19.0,4
Feel the Best!,Dieta,IPA - Imperial / Double New England / Hazy,2021-12-18,3.984,,"Idaho 7,Citra,Mosaic,Ekuanot",,,6.8,,4
Denninghoff's Weizen,Denninghoff's,Wheat Beer - Hefeweizen,2015-09-06,3.07,,,,,5.3,,2
Šturmano Baltas,Utenos Alus,Wheat Beer - Hefeweizen,2019-04-23,3.193,14.0,,,,5.0,,4
Kava: Burundi Izuba,Malanka,Stout - Imperial / Double Coffee,2022-01-05,4.367,,,"Vienna,Biscuit,Cara Clair,Chocolate",Coffee,6.8,28.5,4
Denninghoff's Premium Schwarz,Denninghoff's,Schwarzbier,2014-12-16,3.052,,,,,4.9,,2
Bud Light,Anheuser-Busch,Lager - American Light,,2.339,6.0,,,,4.2,,2
Tomato Gose Italian Edition,Salden’s Brewery,Spiced / Herbed Beer,2020-04-03,3.816,,,,,5.0,,4
Mash Me Low,Landau Beerlab,Stout - Pastry,2020-11-30,4.2,,,,,6.8,,4
Feel Good!,Dieta,Pale Ale - New England / Hazy,2021-12-18,3.96,,"Idaho 7,Citra,Mosaic,Talus",,,5.5,,4
Beer With Taste of Beer: Baltic Porter,Пивная диета,Porter - Baltic,2021-12-21,3.942,25.0,,,,6.8,,4
Imhla: Hallertau Blanc,Malanka,IPA - New England / Hazy,2021-12-29,4.245,,Hallertau Blanc,"Pilsner,Wheat,Flaked Oats",,6.5,16.0,4
Black Color: Tonka Beans,Bierstaat,Stout - Milk / Sweet,2022-01-05,4.064,18.0,,,Tonka Beans,6.4,,4
Grape Shard,Hops Brewery,Grape Ale - Italian,2021-12-24,3.979,,,,Grape,6.8,,4
Kali's Kiss,Rewort Brewery,Sour - Other Gose,2021-11-10,4.096,,,,,6.3,20.5,4
Затечь могло в брюки,Chibis Brewery,Belgian Tripel,2021-11-19,3.556,,,,,6.8,,3
Верность,4BREWERS,IPA - American,2021-10-13,3.769,,,,,6.9,,4
Patch,Zagovor Brewery,Sour - Traditional Gose,2019-03-16,4.085,10.0,,,"Guava,Mango,Passion fruit,Lime",5.5,14.0,4
Тигррр | Tigerrr,Brewlok,Bock - Doppelbock,2021-12-09,3.785,,,,,6.8,,4
C is for Cookie,4BREWERS,Stout - Imperial / Double Pastry,2021-12-07,3.893,,,,,6.8,,4
The King of Ivanteevka Wheat the First,Victory Art Brew,Brett Beer,2021-03-12,3.596,,,,,6.8,,4
Saĺsa: Syčuań,Malanka,Sour - Other Gose,2021-12-14,4.515,,,"Pilsner,Wheat","Salt,Red Pepper,Black Pepper,Tomato,Garlic,Szuchuan Pepper",5.0,14.0,4
Изыди,4BREWERS,Stout - Imperial / Double,2018-04-20,3.89,50.0,,,,6.8,,4
Sans Pardon,De Dochter van de Korenaar,Stout - Russian Imperial,2015-02-26,3.826,50.0,,,,6.8,,4
Pastry Worldwide: American Breakfast,Black Cat Brewery,Stout - Imperial / Double Pastry,2021-11-19,4.066,,,,,6.8,,4
Rager: Sitiva,Valaduta,IPA - Imperial / Double,2021-12-29,4.181,70.0,Sitiva,,,6.8,,4
Проба 008: Try Hard Bière De Garde,"Proba Project,Trigger",Farmhouse Ale - Bière de Garde,2021-12-01,3.797,20.0,,,,6.8,,4
Замковое Манго,Табак-инвест,Fruit Beer,2021-12-10,2.625,,,,Mango,4.7,13.0,2
Distance,13 Litar,IPA - American,2021-12-23,3.785,40.0,"Centennial,Columbus,Cascade","Pale Ale,Pilsner",,6.0,15.2,4
Острая зависимость,4BREWERS,Sour - Other Gose,2018-12-27,4.145,3.0,,,,6.9,,4
Overdrive,Jaws,Barleywine - American,2021-11-10,3.841,48.0,,,,6.8,,4
Аффирмация,4BREWERS,IPA - American,2021-12-07,3.783,,,,,6.0,,4
Atmosfear,Jungle Brewery,IPA - American,2021-12-23,3.999,65.0,"Citra,Sabro",,,5.8,14.0,4
Single Hop Player: Amarillo,Midnight Project,IPA - American,2021-12-24,4.023,50.0,Amarillo,,,6.8,,4
Rager: Zamba,Valaduta,IPA - Imperial / Double,2021-12-20,4.18,70.0,Zamba,,,6.8,,4
Disintegrator,Mythmaker Brewing,Bock - Doppelbock,2022-11-25,3.733,75.0,,,,6.8,,4
Bad & Bouchée,Coup,Stout - Pastry,2021-11-22,3.877,,,,,6.8,,5
Hop Headshot: El Dorado,Midnight Project,IPA - Triple,2021-12-24,4.152,111.0,El Dorado,,,6.8,,4
Black Color: White Coffee,Bierstaat,Stout - Milk / Sweet,2021-12-20,4.051,18.0,,,Coffee,6.7,,4
Stout System: Milk Nebula,Одна тонна,Stout - Milk / Sweet,2019-10-02,3.773,,,,,5.5,,4
Algorithm of Today,Zagovor Brewery,Stout - Imperial / Double Pastry,2021-12-11,4.104,25.0,,,"Coconut,Lactose,Coffee,Macadamia,Pecan",6.8,34.0,4
Куда ушёл Замба?,Chibis Brewery,IPA - New England / Hazy,2021-11-23,3.921,,,,,6.8,,4
Hop Water Music,Zagovor Brewery,IPA - Imperial / Double,2015-01-27,4.039,115.0,,,,6.8,18.5,4
Pavaloka: Nelson Sauvin,Malanka,IPA - Triple New England / Hazy,2021-12-22,4.427,,Nelson Sauvin,"Pilsner,Wheat,Flaked Oats",,6.8,21.0,4
Пяшчота,Прамень,Wheat Beer - Hefeweizen,2021-04-08,3.654,8.0,,,,5.5,,4
God of Destruction,Valdsam Bjorn Brewery,Belgian Strong Golden Ale,2021-12-20,3.979,15.0,,,,6.8,,4
Twisted Reality,"Coma Brewery,GAS Brew",Hard Seltzer,2021-11-23,4.061,,,,"Banana,Cherry,Strawberry,Vanilla,Lactose",6.1,,4
Choco Mammuth: Coconut Ed.,Одна тонна,Stout - Imperial / Double Milk,2019-10-04,4.041,14.0,,,"Cocoa,Coconut",6.8,,4
Байконур,Rocket City Brewery,Stout - Russian Imperial,2020-05-18,3.702,50.0,,,,6.8,,4
Roi De Cœur: First Edition,"Midnight Project,Sever Meadery",Mead - Melomel,2021-11-12,4.243,,,,Cranberry,6.8,,4
Begin,Robim Good Brewery,Belgian Blonde,2021-12-13,3.554,20.0,,,,5.8,16.0,4
Трёхлинейка,Brewlok,Porter - Other,2016-02-29,3.827,,,,,6.8,18.0,4
Stout System: Cappuccino Void,Одна тонна,Stout - Milk / Sweet,2019-10-25,4.03,,,,,5.5,,4
Berliner Weisse Малина & Черника / Berliner Weisse Raspberry & Blueberry,Brewlok,Sour - Fruited Berliner Weisse,2021-08-20,3.736,,,,,5.0,,4
Day,Robim Good Brewery,IPA - Imperial / Double,2021-12-13,3.854,80.0,Sabro,,,6.9,18.9,4
Tarte Aux Myrtilles,Dieta,Fruit Beer,2021-12-06,3.933,,,,Blueberry,6.0,,4
Blacklist,13 Litar,IPA - Black / Cascadian Dark Ale,2022-07-25,3.807,45.0,Amarillo,"Pilsner,Black",,6.3,15.5,4
Smuha: Motueka,Malanka,IPA - Imperial / Double New England / Hazy,2021-12-10,4.268,,Motueka,"Pilsner,Wheat,Flaked Oats",,6.8,18.5,4
Retro Lager,Valdsam Bjorn Brewery,Lager - IPL (India Pale Lager),2021-12-13,3.822,25.0,,,,5.0,,4
Vietraź: Apieĺsin i miata,Malanka,Wheat Beer - Witbier / Blanche,2021-12-17,4.091,,,"Pilsner,Flaked Wheat,Wheat","Orange,Orange Peel,Mint",6.8,17.5,4
Smoked Porter,Salden’s Brewery,Smoked Beer,2013-12-06,3.717,,,,,6.0,,4
Black Color: Milk Chocolate,Bierstaat,Stout - Milk / Sweet,2021-12-13,4.056,18.0,,,,6.7,,4
Pyroclasm,Lux in Tenebris,Sour - Fruited Gose,2021-04-06,3.998,,,,,5.4,,4
The Dreamer,Jungle Brewery,IPA - American,2021-12-06,4.119,50.0,"Mosaic,Medusa",,,6.8,17.5,4
Отрицание,Hophead Brewery,Stout - Imperial / Double,2020-09-01,3.879,20.0,,,,6.8,,4
Дисгармония,"Brewlok,Paradox",Sour - Other,2018-11-23,3.951,,,,"Mango,Passion fruit",6.8,24.0,4
Universum Oatmeal Stout,Axiom Brewery,Stout - Imperial / Double Oatmeal,2021-07-02,4.006,30.0,,,,6.8,,4
Aloha,Bierstaat,Stout - Milk / Sweet,2022-05-23,4.004,16.0,BRU-1,,Lactose,6.5,,4
Смага,Hops Brewery,Lager - Pale,2021-12-06,3.51,12.0,,,,4.8,,4
Psychosis Smoked Ed.,Bierstaat,Porter - American,2021-12-07,4.075,25.0,,,,6.8,17.0,4
Birthday Batch For Cute Tophops,Midnight Project,Stout - Imperial / Double Pastry,2021-12-01,4.386,40.0,,,Maple Syrup,6.8,,4
Pošasć: Talus,Malanka,IPA - Quadruple,2021-12-07,4.383,110.0,Talus,Pilsner,,6.8,24.0,4
Oh My North,Valaduta,Sour - Traditional Gose,2019-10-05,4.1,10.0,,,"Blueberry,Cowberry,Cloudberry",6.8,,4
West Wave: El Dorado & Ekuanot,Midnight Project,IPA - American,2021-11-26,4.046,50.0,"El Dorado,Ekuanot",,,6.5,,4
Spacecruising,Coma Brewery,Sour - Fruited,2021-06-03,4.099,,,,"Blueberry,Chocolate,Coconut",6.1,,4
Pink Dust,"Valaduta,Coma Brewery",Sour - Fruited,2021-09-14,4.207,10.0,,,"Blueberry,Raspberry,Passion fruit",6.0,,4
#100,Nøgne Ø,Barleywine - American,2011-02-20,3.854,80.0,,,,6.8,,4
Birthday Batch For Cute PapaCraft,Midnight Project,Stout - Imperial / Double Pastry,2021-12-02,4.63,40.0,,,Chocolate,6.8,,5
Death Dealer,Jungle Brewery,IPA - Imperial / Double,2021-11-25,4.259,90.0,"Chinook,Sabro,Citra",,,6.8,,4
Mlosć: Mosaic,Malanka,Pale Ale - American,2021-12-01,4.304,50.0,Mosaic,Pilsner,,5.3,13.5,4
Mojito,Mr. Tree,Mead - Other,2021-05-09,3.318,,,,,5.9,,4
Black Mass,"Bierbank,Carousel Brewery",Stout - Milk / Sweet,2021-11-24,4.029,10.0,,,Lactose,6.0,,4
Bang!,"Dugges Bryggeri,The Five Points Brewing Company",Barleywine - Other,2020-07-10,3.713,,,,,6.8,,4
Fun-Tasty,"Rising Moon Brewery,Cosmic City,BatTime",Stout - Imperial / Double Pastry,2021-10-14,3.751,,,,,6.8,,4
Lichamanka: Idaho Gem,Malanka,IPA - Imperial / Double,2021-11-12,4.164,70.0,Idaho Gem,Pilsner,,6.8,18.0,4
Your Quintuple Eternals Juice,Midnight Project,Sour - Fruited,2021-11-26,4.246,10.0,,,Black Currant,6.8,,4
Томатка,Hophead Brewery,Sour - Traditional Gose,2021-08-04,3.879,5.0,,,,6.0,,4
Piarevaracień,"Malanka,Coma Brewery",Stout - Imperial / Double Oatmeal,2021-11-26,4.299,,,"Pilsner,Biscuit,Chocolate,Flaked Oats,Munich","Cherry,Cocoa,Hierochloe",6.8,17.5,4
Strawberry Daiquiri,Hophead Brewery,Sour - Fruited Berliner Weisse,2021-08-03,3.894,5.0,,,"Strawberry,Lime,Lemon",6.0,,4
Halaklin: Fiejchoa,Malanka,Sour - Fruited Gose,2021-11-23,4.154,,,"Pilsner,Flaked Wheat","Feijoa,Salt",6.8,17.5,4
Перспектива,Big Village Brewery,Grape Ale - Other,2021-09-21,4.139,,,,Grape,6.8,,4
Sherst,Zavod,Barleywine - Other,2021-10-31,3.871,40.0,,,,6.8,,4
Affluenza,"Beast from the Yeast,Plague Brew",Historical Beer - Adambier,2020-07-18,3.868,35.0,,,,6.8,,4
Pime Öö PX (Cellar Series),Põhjala,Stout - Imperial / Double,2015-06-17,4.335,60.0,,,,6.8,,4
Toffee Marauder,GAS Brew,Barleywine - Other,2020-07-28,3.979,30.0,,,Maple Syrup,6.8,,4
Bad Beat: Galaxy & Mosaic,Midnight Project,IPA - Imperial / Double,2021-11-19,4.083,70.0,"Galaxy,Mosaic",,,6.8,,4
Sea My Cucumber?,AF Brew,Sour - Fruited Gose,2021-07-23,3.695,,,,Cucumber,4.8,,4
Waxwing,Selfmade Brewery,Sour - Other,2021-10-12,3.78,15.0,,,"Sea buckthorn,Mango",6.9,,4
One Hundred Naked Kangaroos,Big Village Brewery × Share House,IPA - Imperial / Double New England / Hazy,2021-05-28,3.973,40.0,"Galaxy,Vic Secret",,,6.8,,4
Iguana,Robim Good Brewery,IPA - American,2021-11-12,3.504,40.0,Idaho Gem,,,5.7,14.0,3
Terraforming,Mad Frog Brewery,Stout - Foreign / Export,2021-11-19,4.201,30.0,"Magnum,Columbus,HBC472",,Tonka Beans,6.8,17.0,4
Abšar: Citra,Malanka,IPA - White / Wheat,2021-11-19,4.226,50.0,Citra,"Pilsner,Flaked Wheat,Wheat",,6.8,17.5,4
Dream Catcher,13 Litar,Stout - Irish Dry,2021-11-17,3.955,30.0,Willamette,"Pale Ale,Pilsner,Crystal,Special B,Carafa",,5.8,14.8,4
Dazed,Malanka,Sour - Smoothie / Pastry,2021-11-05,4.128,,,"Pilsner,Flaked Oats,Flaked Wheat","Strawberry Puree,Feijoa",5.0,16.0,4
Rager: Talus,Valaduta,IPA - Imperial / Double,2021-11-08,4.294,70.0,Talus,,,6.8,,4
Mirage,13 Litar,IPA - American,2021-11-09,3.867,40.0,"El Dorado,Medusa,Mosaic","Pale Ale,Pilsner",,6.2,15.0,4
Blackwind,13 Litar,IPA - Imperial / Double Black,2021-11-09,4.11,50.0,Chinook,"Pale Ale,Pilsner,Carafa",,6.8,18.5,4
Lost Land (BA Cognac),Big Village Brewery,Belgian Strong Dark Ale,2021-10-16,4.372,,,,Cherry,6.8,24.0,4
ЗОЖ,4BREWERS,Sour - Fruited Gose,2019-05-18,3.8,,,,,6.0,,4
Tomato Gose v.3 (BBQ Chipotle),LaBEERint Brewery,Sour - Fruited Gose,2020-09-12,3.942,40.0,,,,6.0,,4
Mur: Batch #04,Malanka,Sour - Fruited Berliner Weisse,2021-08-06,4.323,,,"Pilsner,Flaked Wheat",Cranberry,3.9,,4
Damn Fine Coffee,Rock’n’Beer,Stout - Imperial / Double Coffee,2021-09-17,3.725,,,,Coffee,6.8,,4
Grand Escape,Jungle Brewery,IPA - New England / Hazy,2021-11-09,4.157,40.0,"Idaho Gem,Mosaic,Medusa",,,6.9,,4
Hoppy IPA,Gletcher,IPA - American,2021-11-08,3.555,75.0,,,,6.1,,4
Dark Tasty,Taler,Lager - Dark,2021-10-22,3.462,10.0,,,,4.8,13.0,4
SunBurn,Zavod,Chilli / Chile Beer,2021-01-26,3.841,,,,,6.0,,4
Viven Chocolate Stout,Beerdevelopment Viven,Stout - Other,2019-01-23,3.515,,,,,6.9,,4
Saĺsa: Kačchudžan,Malanka,Sour - Other Gose,2021-11-09,4.564,,,Pilsner,"Tomato,Black Pepper,Red Pepper,Salt,Garlic",5.0,14.0,5
Eat the Dust! DDH Talus,AF Brew,IPA - Imperial / Double New England / Hazy,2021-05-15,3.978,40.0,Talus,,,6.8,,4
Stereo Amplitude,Big Village Brewery,IPA - Triple New England / Hazy,2021-09-21,4.172,40.0,"Nelson Sauvin,Citra",,,6.8,,4
Moonstone: Black Almond,Midnight Project,Stout - Imperial / Double Pastry,2021-10-08,4.271,40.0,,,Almonds,6.8,,4
Sophistication,Plan B Brewery,IPA - New England / Hazy,2021-08-12,3.928,40.0,"Mosaic,Strata,Talus",,,6.7,,4
AC/DC Premium Lager,Karlsberg Brauerei,Lager - Euro Pale,2012-09-01,2.987,15.0,,,,5.0,,3
Tripel Karmeliet,Brouwerij Bosteels,Belgian Tripel,,3.986,16.0,,,,6.8,,4
Bad Beat: Citra & Sabro,Midnight Project,IPA - Imperial / Double,2021-11-05,4.079,70.0,"Citra,Sabro",,,6.8,,4
Germanarich,Оболонь,Lager - Pale,2020-08-14,2.872,,,,,6.0,,3
Onkel Weber Bayerisch Hell,Liquid World GbR,Lager - Helles,2021-01-24,2.953,,,,,5.4,,3
El Chupacabra,Rewort Brewery,Sour - Other Gose,2021-09-16,4.202,,,,,6.3,,4
Imhla: HBC 630,Malanka,IPA - New England / Hazy,2021-11-02,4.281,,HBC630,"Pilsner,Flaked Oats,Wheat",,6.5,16.0,4
Antihero,Valdsam Bjorn Brewery,IPA - Belgian,2021-11-01,3.838,40.0,"Simcoe,Mosaic,Ella",,,5.5,,4
So Much Caffeine: Dalat,Bierstaat,Stout - Coffee,2021-10-30,4.202,16.0,,,,6.8,,4
Moonstone: Black Brazil Santos,Midnight Project,Stout - Imperial / Double Coffee,2021-10-23,4.547,40.0,,,Coffee,6.8,,4
Symbiosis,13 Litar,IPA - White / Wheat,2021-11-01,3.961,60.0,"Columbus,Citra","Pale Ale,Pilsner,Wheat",,6.8,18.5,4
Oatmeal Stout,13 Litar,Stout - Oatmeal,2016-10-26,3.645,30.0,"Warrior,Sladek,Kazbek,Fuggle","Pilsner,Munich,Caraaroma,Chocolate,Oats",,5.8,,4
Mamkin Pumpkin,Courage Brewery,Pumpkin / Yam Beer,2021-10-19,3.635,,,,,5.0,,4
Pavaloka: Mosaic,Malanka,IPA - Triple New England / Hazy,2021-10-26,4.343,,Mosaic,"Pilsner,Wheat,Flaked Oats",,6.8,21.0,4
Red Widow,Jaws,Belgian Strong Dark Ale,2020-01-21,3.919,,,,,6.8,,4
Four Pellets,Rewort Brewery,IPA - American,2021-09-07,3.846,35.0,,,,6.5,17.0,4
Walk Together,"Jungle Brewery,13 Litar",Sour - Fruited,2021-10-19,4.163,13.0,,,"Banana,Black Currant,Lactose",5.7,,4
Bogeyman,Bierbank,Pumpkin / Yam Beer,2021-10-26,3.836,5.0,,,,6.0,,4
Medusa,13 Litar,IPA - American,2021-10-27,3.834,50.0,Medusa,"Pale Ale,Pilsner",,6.4,15.0,4
El Dorado One Love,Jungle Brewery,IPA - Session,2021-10-25,4.19,40.0,El Dorado,,,5.0,,4
Black Hole,Valaduta,Stout - Oatmeal,2021-10-20,3.796,25.0,,,,6.0,,4
Velvet,Robim Good Brewery,Lager - Vienna,2021-11-12,3.488,18.0,,,,5.8,15.0,3
Hedgehog In the Fog. Idaho Gem,Hops Brewery,IPA - New England / Hazy,2021-09-14,3.885,25.0,Idaho Gem,,,6.6,,4
Rush,Main Rule,IPA - New England / Hazy,2023-02-20,3.786,40.0,,,,6.2,,2
Kriek Extra,Belle-Vue,Lambic - Kriek,,3.365,,,,,4.1,,4
Гарафена / Garafena,Brewlok,IPA - Imperial / Double New England / Hazy,2021-08-26,3.833,,,,,6.8,,4
Ola Dubh 12 Year Special Reserve,Harviestoun Brewery,Porter - Imperial / Double,2010-11-08,3.946,40.0,,,,6.8,,4
Marduk Whisky BA (Chivas Regal),Plan B Brewery,Barleywine - Other,2021-08-12,4.079,45.0,,,,6.8,,4
Cheechandchongovka,Cosmic City,Sour - Traditional Gose,2020-05-02,4.204,,,,,6.0,,4
Nottingham,13 Litar,Porter - Imperial / Double,2021-10-20,4.065,25.0,"Centennial,Hallertau Blanc","Pale Ale,Pilsner,Biscuit,Caramunich,Abbey,Special B,Chocolate",,6.8,22.0,4
Liquid Pumpkin Pie,Black Cat Brewery,Pumpkin / Yam Beer,2020-10-21,4.01,,,,"Pumpkin,Spices",6.8,,4
